"Kod";"Nazwa";"Pojazdy";"Grupy wieku";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"12-15 lat";"2019";539;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"12-15 lat";"2020";561;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"12-15 lat";"2021";529;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"12-15 lat";"2022";559;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"12-15 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"16-20 lat";"2018";1138;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"16-20 lat";"2019";1084;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"16-20 lat";"2020";1039;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"16-20 lat";"2021";976;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"16-20 lat";"2022";993;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"16-20 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"21-25 lat";"2018";689;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"21-25 lat";"2019";801;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"21-25 lat";"2020";916;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"21-25 lat";"2021";1020;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"21-25 lat";"2022";1012;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"21-25 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"26-30 lat";"2018";496;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"26-30 lat";"2019";466;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"26-30 lat";"2020";421;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"26-30 lat";"2021";428;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"26-30 lat";"2022";520;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"26-30 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"31 lat i starsze";"2018";1346;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"31 lat i starsze";"2019";1459;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"31 lat i starsze";"2020";1569;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"31 lat i starsze";"2021";1645;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"31 lat i starsze";"2022";1705;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"autobusy";"31 lat i starsze";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"ogółem";"2018";13768;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"ogółem";"2019";14694;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"ogółem";"2020";15589;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"ogółem";"2021";16666;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"ogółem";"2022";17179;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"ogółem";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"do 1 roku";"2018";400;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"do 1 roku";"2019";272;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"do 1 roku";"2020";212;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"do 1 roku";"2021";248;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"do 1 roku";"2022";321;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"do 1 roku";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"2 lata";"2018";126;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"2 lata";"2019";276;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"2 lata";"2020";182;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"2 lata";"2021";143;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"2 lata";"2022";134;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"2 lata";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"3 lata";"2018";193;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"3 lata";"2019";216;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"3 lata";"2020";343;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"3 lata";"2021";270;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"3 lata";"2022";198;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"3 lata";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"4-5 lat";"2018";871;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"4-5 lat";"2019";929;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"4-5 lat";"2020";1124;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"4-5 lat";"2021";1316;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"4-5 lat";"2022";1046;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"4-5 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"6-7 lat";"2018";1679;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"6-7 lat";"2019";1532;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"6-7 lat";"2020";1396;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"6-7 lat";"2021";1611;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"6-7 lat";"2022";1848;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"6-7 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"8-9 lat";"2018";980;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"8-9 lat";"2019";1762;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"8-9 lat";"2020";2076;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"8-9 lat";"2021";1793;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"8-9 lat";"2022";1588;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"8-9 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"10-11 lat";"2018";1945;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"10-11 lat";"2019";1301;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"10-11 lat";"2020";980;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"10-11 lat";"2021";1785;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"10-11 lat";"2022";2061;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"10-11 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"12-15 lat";"2018";2337;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"12-15 lat";"2019";2805;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"12-15 lat";"2020";3202;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"12-15 lat";"2021";2896;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"12-15 lat";"2022";2761;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"12-15 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"16-20 lat";"2018";2195;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"16-20 lat";"2019";2077;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"16-20 lat";"2020";2128;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"16-20 lat";"2021";2267;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"16-20 lat";"2022";2503;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"16-20 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"21-25 lat";"2018";1164;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"21-25 lat";"2019";1480;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"21-25 lat";"2020";1722;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"21-25 lat";"2021";1893;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"21-25 lat";"2022";2043;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"21-25 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"26-30 lat";"2018";888;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"26-30 lat";"2019";911;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"26-30 lat";"2020";930;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"26-30 lat";"2021";982;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"26-30 lat";"2022";978;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"26-30 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"31 lat i starsze";"2018";990;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"31 lat i starsze";"2019";1133;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"31 lat i starsze";"2020";1294;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"31 lat i starsze";"2021";1462;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"31 lat i starsze";"2022";1698;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"ciągniki siodłowe";"31 lat i starsze";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"ogółem";"2018";50998;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"ogółem";"2019";53998;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"ogółem";"2020";56692;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"ogółem";"2021";59455;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"ogółem";"2022";62071;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"ogółem";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"do 1 roku";"2018";353;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"do 1 roku";"2019";530;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"do 1 roku";"2020";669;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"do 1 roku";"2021";605;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"do 1 roku";"2022";715;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"do 1 roku";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"2 lata";"2018";500;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"2 lata";"2019";282;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"2 lata";"2020";375;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"2 lata";"2021";540;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"2 lata";"2022";471;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"2 lata";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"3 lata";"2018";1061;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"3 lata";"2019";569;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"3 lata";"2020";377;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"3 lata";"2021";423;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"3 lata";"2022";606;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"3 lata";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"4-5 lat";"2018";750;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"4-5 lat";"2019";1667;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"4-5 lat";"2020";1885;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"4-5 lat";"2021";1127;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"4-5 lat";"2022";1011;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"4-5 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"6-7 lat";"2018";971;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"6-7 lat";"2019";960;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"6-7 lat";"2020";1021;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"6-7 lat";"2021";1976;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"6-7 lat";"2022";2182;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"6-7 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"8-9 lat";"2018";1452;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"8-9 lat";"2019";1314;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"8-9 lat";"2020";1288;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"8-9 lat";"2021";1242;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"8-9 lat";"2022";1266;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"8-9 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"10-11 lat";"2018";2164;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"10-11 lat";"2019";2069;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"10-11 lat";"2020";1832;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"10-11 lat";"2021";1660;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"10-11 lat";"2022";1572;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"10-11 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"12-15 lat";"2018";4324;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"12-15 lat";"2019";4906;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"12-15 lat";"2020";5408;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"12-15 lat";"2021";5589;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"12-15 lat";"2022";5347;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"12-15 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"16-20 lat";"2018";5453;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"16-20 lat";"2019";5921;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"16-20 lat";"2020";6151;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"16-20 lat";"2021";6501;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"16-20 lat";"2022";7119;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"16-20 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"21-25 lat";"2018";3122;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"21-25 lat";"2019";4022;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"21-25 lat";"2020";5022;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"21-25 lat";"2021";6104;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"21-25 lat";"2022";6903;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"21-25 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"26-30 lat";"2018";5256;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"26-30 lat";"2019";4595;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"26-30 lat";"2020";3699;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"26-30 lat";"2021";3068;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"26-30 lat";"2022";3152;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"26-30 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"31 lat i starsze";"2018";25592;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"31 lat i starsze";"2019";27163;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"31 lat i starsze";"2020";28965;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"31 lat i starsze";"2021";30620;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"31 lat i starsze";"2022";31727;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motocykle";"31 lat i starsze";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"ogółem";"2018";47164;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"ogółem";"2019";48272;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"ogółem";"2020";49232;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"ogółem";"2021";50059;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"ogółem";"2022";50713;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"ogółem";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"do 1 roku";"2018";1053;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"do 1 roku";"2019";614;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"do 1 roku";"2020";786;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"do 1 roku";"2021";576;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"do 1 roku";"2022";416;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"do 1 roku";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"2 lata";"2018";844;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"2 lata";"2019";1061;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"2 lata";"2020";341;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"2 lata";"2021";617;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"2 lata";"2022";484;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"2 lata";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"3 lata";"2018";708;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"3 lata";"2019";872;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"3 lata";"2020";1102;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"3 lata";"2021";375;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"3 lata";"2022";650;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"3 lata";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"4-5 lat";"2018";3062;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"4-5 lat";"2019";2059;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"4-5 lat";"2020";1660;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"4-5 lat";"2021";2052;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"4-5 lat";"2022";1554;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"4-5 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"6-7 lat";"2018";5412;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"6-7 lat";"2019";4503;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"6-7 lat";"2020";3185;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"6-7 lat";"2021";2183;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"6-7 lat";"2022";1774;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"6-7 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"8-9 lat";"2018";5508;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"8-9 lat";"2019";5568;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"8-9 lat";"2020";5478;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"8-9 lat";"2021";4572;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"8-9 lat";"2022";3239;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"8-9 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"10-11 lat";"2018";11076;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"10-11 lat";"2019";9247;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"10-11 lat";"2020";5595;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"10-11 lat";"2021";5666;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"10-11 lat";"2022";5547;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"10-11 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"12-15 lat";"2018";5516;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"12-15 lat";"2019";9433;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"12-15 lat";"2020";14989;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"12-15 lat";"2021";15930;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"12-15 lat";"2022";16658;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"12-15 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"16-20 lat";"2018";3036;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"16-20 lat";"2019";3153;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"16-20 lat";"2020";3453;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"16-20 lat";"2021";4689;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"16-20 lat";"2022";6216;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"16-20 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"21-25 lat";"2018";2406;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"21-25 lat";"2019";2760;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"21-25 lat";"2020";3057;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"21-25 lat";"2021";3143;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"21-25 lat";"2022";3180;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"21-25 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"26-30 lat";"2018";3003;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"26-30 lat";"2019";2294;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"26-30 lat";"2020";1645;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"26-30 lat";"2021";1685;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"26-30 lat";"2022";2058;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"26-30 lat";"2023";;"szt.";"n";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"31 lat i starsze";"2018";5540;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"31 lat i starsze";"2019";6708;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"31 lat i starsze";"2020";7941;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"31 lat i starsze";"2021";8571;"szt.";"";
2600000;"ŚWIĘTOKRZYSKIE";"motorowery";"31 lat i starsze";"2022";8937;"szt.";"";
