Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wska?nik;Czas u?redniania;?rednia;Min;Max;L. dni > 120 (S8max);26 maks (S8max);Per. S93.2 (S8max);AOT40 V-VII;SOMO35;Liczba pomiarów;Kompl. lato;Kompl. zima;Liczba kompletnych mies. letnich (IV-IX);Kompletno??;Liczba Lato/Zima
(-);(-);(-);(-);(-);(-);(-);[µg/m3];[µg/m3];[µg/m3];(-);[µg/m3];[µg/m3];[µg/m3]*h;[µg/m3]*d;(-);[%];[%];(-);[%];(-)
2020;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;O3;1g;44,0;1,1;156,2;5;109,0;109,0;8125,2;3681,2;8715;99,0;99,0;6;99,2;1,0
2020;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;O3;1g;44,6;0,1;146,0;5;106,3;107,1;6564,0;3281,3;8686;98,0;100,0;6;98,9;1,0
2020;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielKossak;O3;1g;52,0;1,3;135,8;2;107,7;107,7;6712,2;3740,4;8733;100,0;99,0;6;99,4;1,0
2020;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;O3;1g;49,7;-1,1;152,6;7;107,6;107,6;7713,8;4149,3;8774;100,0;100,0;6;99,9;1,0
2020;?l?skie;PL2405;strefa ?l?ska;SlGoczaUzdroMOB;O3;1g;45,8;0,2;144,9;8;109,5;109,7;8734,8;3875,4;8632;98,0;99,0;5;98,3;1,0
2020;?l?skie;PL2405;strefa ?l?ska;SlUstronSana;O3;1g;56,2;1,1;133,9;1;106,3;106,3;6600,4;3814,9;8751;99,0;100,0;6;99,6;1,0
2020;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;O3;1g;45,7;0,7;146,7;6;108,3;108,3;6737,8;3468,4;8771;100,0;100,0;6;99,9;1,0
2020;?l?skie;PL2405;strefa ?l?ska;SlZlotPotLes;O3;1g;54,7;1,3;156,8;9;113,6;113,6;9470,7;4517,1;8739;99,0;99,0;6;99,5;1,0
2020;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielTargow;O3;1g;45,5;1,0;147,0;5;107,1;107,1;9222,4;3950,9;8750;100,0;100,0;6;99,6;1,0
2020;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkGoluUjWody;O3;1g;48,5;1,1;129,6;1;97,2;97,2;3165,3;2520,2;8641;99,0;98,0;6;98,4;1,0
2020;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkNowiParkow;O3;1g;43,1;0,0;152,8;5;106,6;106,6;7460,1;3117,7;8740;99,0;100,0;6;99,5;1,0
2020;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkOstrOsSlonMOB;O3;1g;44,8;1,1;129,3;2;98,3;98,4;4017,9;2398,3;8496;97,0;96,0;4;96,7;1,0
2020;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkPolaRuszcz;O3;1g;47,1;1,8;137,0;1;96,0;99,8;5689,3;2514,4;7786;83,0;94,0;2;88,6;0,9
2020;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;O3;1g;46,7;0,4;133,9;2;96,1;96,1;2989,9;2291,2;8710;99,0;99,0;6;99,2;1,0
2020;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;O3;1g;48,3;0,1;128,1;0;95,6;95,8;3476,7;2277,1;8455;93,0;99,0;3;96,3;0,9
2020;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmElkStadion;O3;1g;51,3;1,0;141,9;1;95,8;95,8;5438,8;2589,4;8777;100,0;100,0;6;99,9;1,0
2020;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;O3;1g;51,2;2,6;141,4;0;94,6;95,3;3294,4;2043,4;8662;99,0;99,0;6;98,6;1,0
2020;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrPilsud;O3;1g;48,5;0,1;139,6;3;98,5;98,8;3856,0;2628,7;8630;99,0;98,0;6;98,2;1,0
2020;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmPuszczaBor;O3;1g;51,4;1,0;143,4;2;98,1;98,3;5038,6;2784,5;8647;98,0;99,0;5;98,4;1,0
2020;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;O3;1g;41,3;0,0;139,3;3;98,4;98,4;3568,1;2386,6;8768;100,0;100,0;6;99,8;1,0
2020;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;O3;1g;48,2;0,1;139,9;4;101,4;102,5;5901,4;3288,0;8634;98,0;99,0;5;98,3;1,0
2020;wielkopolskie;PL3003;strefa wielkopolska;WpBoroDrapal;O3;1g;48,5;0,3;151,2;10;109,3;109,3;6846,2;3700,1;8779;100,0;100,0;6;99,9;1,0
2020;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;O3;1g;47,6;0,4;150,1;7;107,7;108,7;5444,6;3728,6;7833;99,0;79,0;6;89,2;1,3
2020;wielkopolskie;PL3003;strefa wielkopolska;WpPiaskiKrzy;O3;1g;48,4;0,1;156,2;6;108,2;108,2;6492,1;3518,1;8741;100,0;99,0;6;99,5;1,0
2020;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczAndr01;O3;1g;55,6;4,1;169,6;14;108,8;108,8;6277,5;4034,3;8717;100,0;98,0;6;99,2;1,0
2020;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszChopin;O3;1g;52,1;0,5;139,8;3;96,7;97,5;3545,6;2486,5;8524;97,0;97,0;5;97,0;1,0
2020;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;O3;1g;51,4;0,3;145,7;5;103,7;104,3;4934,0;3141,0;8618;99,0;97,0;6;98,1;1,0
2021;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocBartni;O3;1g;48,9;0,0;147,4;14;111,6;111,8;14621,9;3906,1;8 558;99,0;96,0;6;97,7;1,0
2021;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;O3;1g;48,8;0,0;160,2;17;115,6;115,7;16583,3;3982,7;8 673;100,0;98,0;6;99,0;1,0
2021;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;O3;1g;45,1;0,0;157,7;9;106,5;106,7;11161,4;2782,0;8 597;99,0;97,0;6;98,1;1,0
2021;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;O3;1g;50,1;0,0;131,4;2;105,8;105,8;10334,0;3180,8;8 673;99,0;99,0;6;99,0;1,0
2021;dolno?l?skie;PL0204;strefa dolno?l?ska;DsCzerStraza;O3;1g;67,6;2,2;133,4;4;106,5;107,0;9283,3;4032,3;8 624;98,0;99,0;6;98,4;1,0
2021;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;O3;1g;50,9;0,0;138,1;8;111,8;111,8;14763,6;4329,9;8 669;99,0;99,0;6;99,0;1,0
2021;dolno?l?skie;PL0204;strefa dolno?l?ska;DsKlodzSzkol;O3;1g;45,8;0,0;143,1;5;106,6;107,4;11438,7;3270,7;8 538;96,0;99,0;4;97,5;1,0
2021;dolno?l?skie;PL0204;strefa dolno?l?ska;DsOlawZolnAK;O3;1g;50,6;0,0;162,5;16;111,4;112,4;16911,6;4234,9;8 639;98,0;100,0;6;98,6;1,0
2021;dolno?l?skie;PL0204;strefa dolno?l?ska;DsOsieczow21;O3;1g;48,3;0,0;143,9;12;111,3;111,5;13824,0;3909,8;8 486;96,0;98,0;5;96,9;1,0
2021;dolno?l?skie;PL0204;strefa dolno?l?ska;DsSniezkaObs;O3;1g;72,2;1,2;148,3;10;106,4;107,2;8745,2;5283,9;8 665;99,0;99,0;6;98,9;1,0
2021;dolno?l?skie;PL0204;strefa dolno?l?ska;DsTrzebniMaj;O3;1g;53,3;0,0;152,7;7;107,3;107,3;12723,5;3361,2;8 629;98,0;99,0;6;98,5;1,0
2021;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;O3;1g;44,6;0,0;148,0;7;102,3;103,3;10176,2;2685,8;8 680;98,0;100,0;5;99,1;1,0
2021;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruDziewu;O3;1g;54,6;4,4;151,8;15;112,2;113,5;16382,7;4512,4;8 641;100,0;97,0;6;98,6;1,0
2021;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclKalis;O3;1g;48,4;0,0;158,8;6;98,4;98,4;7274,4;3247,3;8 750;100,0;100,0;6;99,9;1,0
2021;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpCiechTezni;O3;1g;48,4;0,0;155,0;11;106,8;106,9;13400,0;3437,4;8 669;100,0;98,0;6;99,0;1,0
2021;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpKoniczynka;O3;1g;48,1;0,1;141,8;4;99,3;100,4;9019,7;2746,0;8 373;94,0;97,0;5;95,6;1,0
2021;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;O3;1g;37,6;0,1;140,5;1;81,0;83,3;533,9;923,5;8 452;97,0;96,0;5;96,5;1,0
2021;lubelskie;PL0602;strefa lubelska;LbBiaPodOrze;O3;1g;47,2;0,2;123,7;0;99,2;100,2;8072,3;2690,4;8 472;97,0;96,0;6;96,7;1,0
2021;lubelskie;PL0602;strefa lubelska;LbFlorianRPN;O3;1g;50,9;0,3;128,7;0;99,6;101,0;7456,6;3023,7;7 980;99,0;83,0;6;91,1;1,2
2021;lubelskie;PL0602;strefa lubelska;LbJarczWolaM;O3;1g;44,8;0,0;118,5;0;94,0;94,0;4714,9;1810,4;8 723;99,0;100,0;6;99,6;1,0
2021;lubelskie;PL0602;strefa lubelska;LbWilczopole;O3;1g;50,2;0,8;148,9;8;112,1;112,5;19519,8;3894,5;8 310;90,0;99,0;4;94,9;0,9
2021;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;O3;1g;36,0;0,4;125,8;0;81,7;82,3;2050,0;853,9;8 391;98,0;94,0;6;95,8;1,0
2021;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;O3;1g;51,8;0,1;136,5;4;103,0;103,0;7785,8;2616,1;8 558;98,0;97,0;6;97,7;1,0
2021;lubuskie;PL0803;strefa lubuska;LuSmolBytnic;O3;1g;49,6;0,0;150,6;12;111,0;111,3;13970,7;3951,0;8 436;99,0;93,0;6;96,3;1,1
2021;lubuskie;PL0803;strefa lubuska;LuSulecDudka;O3;1g;47,3;0,4;139,6;6;94,2;95,4;6053,3;2086,3;8 566;98,0;98,0;5;97,8;1,0
2021;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;O3;1g;42,3;0,0;148,2;3;97,8;97,8;7060,6;2008,8;8 734;100,0;99,0;6;99,7;1,0
2021;lubuskie;PL0803;strefa lubuska;LuZarySzyman;O3;1g;52,5;0,3;156,3;12;113,4;114,5;15948,3;3956,6;8 716;99,0;100,0;5;99,5;1,0
2021;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;O3;1g;53,5;1,7;157,5;11;111,9;112,8;16410,8;3968,6;8 673;98,0;100,0;6;99,0;1,0
2021;?ódzkie;PL1001;Aglomeracja ?ódzka;LdPabiKonsta;O3;1g;48,7;0,9;145,9;11;111,3;111,8;15027,4;3840,7;8 335;97,0;94,0;5;95,1;1,0
2021;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;O3;1g;49,3;0,8;172,2;8;109,4;110,1;15138,8;3542,6;8 609;97,0;99,0;6;98,3;1,0
2021;?ódzkie;PL1002;strefa ?ódzka;LdGajewUjWod;O3;1g;50,8;0,7;140,4;7;108,5;109,0;12894,0;3790,6;8 512;98,0;97,0;5;97,2;1,0
2021;?ódzkie;PL1002;strefa ?ódzka;LdParzniUjWo;O3;1g;56,1;2,3;139,7;8;109,5;110,7;13996,2;4167,2;8 597;99,0;97,0;6;98,1;1,0
2021;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;O3;1g;46,0;2,2;138,2;5;109,7;109,9;14324,5;3571,6;8 617;98,0;98,0;6;98,4;1,0
2021;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;O3;1g;48,2;0,7;149,1;3;108,0;108,9;13945,6;3615,7;8 542;99,0;96,0;6;97,5;1,0
2021;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBujaka;O3;1g;39,4;0,2;183,4;19;117,3;117,3;17745,1;3941,9;8 703;100,0;99,0;6;99,3;1,0
2021;ma?opolskie;PL1202;miasto Tarnów;MpTarBitStud;O3;1g;50,2;1,4;140,0;6;111,2;111,2;15922,0;3993,1;8 722;100,0;99,0;6;99,6;1,0
2021;ma?opolskie;PL1203;strefa ma?opolska;MpKaszowLisz;O3;1g;49,6;0,3;147,6;15;114,8;114,8;17350,6;4360,7;8 706;99,0;99,0;6;99,4;1,0
2021;ma?opolskie;PL1203;strefa ma?opolska;MpSzarowSpok;O3;1g;46,7;0,2;170,5;11;109,9;109,9;13257,1;3602,2;8 748;100,0;100,0;6;99,9;1,0
2021;ma?opolskie;PL1203;strefa ma?opolska;MpSzymbaGorl;O3;1g;58,1;1,6;136,7;5;109,2;109,5;14841,0;4618,0;8 597;98,0;98,0;6;98,1;1,0
2021;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;O3;1g;51,1;0,9;173,7;12;110,7;110,7;13667,7;3509,4;8 683;99,0;99,0;6;99,1;1,0
2021;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;O3;1g;52,4;0,9;137,2;3;106,9;106,9;14168,1;4362,8;8 689;99,0;99,0;6;99,2;1,0
2021;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarChrosci;O3;1g;45,0;0,2;159,0;8;108,8;109,0;14539,6;3470,8;8 663;99,0;99,0;6;98,9;1,0
2021;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;O3;1g;44,2;1,0;153,0;3;103,1;103,1;10701,8;2744,4;8 721;100,0;99,0;6;99,6;1,0
2021;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarMeteo;O3;1g;45,3;0,0;153,3;5;107,0;107,0;11996,3;3285,7;8 674;100,0;98,0;6;99,0;1,0
2021;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarWokalna;O3;1g;47,3;0,1;143,1;7;108,6;108,6;13656,4;3432,9;8 734;100,0;100,0;6;99,7;1,0
2021;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;O3;1g;51,7;0,3;141,7;6;107,0;107,0;12502,3;3288,5;8 727;100,0;99,0;6;99,6;1,0
2021;mazowieckie;PL1403;miasto Radom;MzRadTochter;O3;1g;48,7;0,3;149,4;5;111,0;111,6;15089,5;3858,9;8 553;99,0;96,0;6;97,6;1,0
2021;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;O3;1g;51,7;0,9;134,8;1;103,2;103,3;9267,5;3170,5;8 598;99,0;97,0;6;98,2;1,0
2021;mazowieckie;PL1404;strefa mazowiecka;MzGranicaKPN;O3;1g;49,7;0,2;151,2;8;111,7;111,8;14076,5;3909,7;8 434;97,0;96,0;5;96,3;1,0
2021;mazowieckie;PL1404;strefa mazowiecka;MzGutyDuCzer;O3;1g;56,0;1,0;163,1;9;110,7;110,9;12510,8;3867,7;8 640;99,0;98,0;6;98,6;1,0
2021;mazowieckie;PL1404;strefa mazowiecka;MzLegZegrzyn;O3;1g;46,5;0,4;166,3;9;109,6;109,7;15164,2;3553,4;8 566;99,0;96,0;6;97,8;1,0
2021;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;O3;1g;46,3;1,2;145,3;13;113,0;113,0;17059,7;4113,2;8 696;99,0;100,0;6;99,3;1,0
2021;mazowieckie;PL1404;strefa mazowiecka;MzPiasPulask;O3;1g;43,6;0,1;143,5;8;107,6;107,6;13299,9;3099,4;8 719;99,0;100,0;6;99,5;1,0
2021;opolskie;PL1602;strefa opolska;OpKKozBSmial;O3;1g;45,9;0,0;161,5;11;109,1;110,0;14093,6;4069,9;8 347;100,0;91,0;6;95,3;1,1
2021;opolskie;PL1602;strefa opolska;OpOlesSlowac;O3;1g;51,0;0,8;161,7;15;114,4;114,8;17333,7;4422,7;8 596;100,0;96,0;6;98,1;1,0
2021;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;O3;1g;49,0;0,0;136,4;1;104,7;105,2;11777,1;3588,8;8 640;99,0;98,0;6;98,6;1,0
2021;podkarpackie;PL1802;strefa podkarpacka;PkJasloSikor;O3;1g;41,0;0,0;133,7;0;94,5;95,0;2911,7;1834,7;8 632;98,0;99,0;5;98,5;1,0
2021;podkarpackie;PL1802;strefa podkarpacka;PkKrempnaMPN;O3;1g;51,6;0,5;127,7;2;103,7;103,8;11234,3;3761,5;8 668;99,0;99,0;6;98,9;1,0
2021;podkarpackie;PL1802;strefa podkarpacka;PkMielBierna;O3;1g;47,4;0,1;152,0;2;110,0;110,5;14873,6;3363,2;8 343;91,0;99,0;3;95,2;0,9
2021;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;O3;1g;44,8;0,4;131,1;1;99,0;99,2;6939,5;2552,5;8 674;99,0;99,0;6;99,0;1,0
2021;podkarpackie;PL1802;strefa podkarpacka;PkPrzemGrunw;O3;1g;38,3;0,1;120,5;0;85,0;85,1;2023,8;970,6;8 589;96,0;100,0;5;98,0;1,0
2021;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWarsza;O3;1g;46,3;0,0;127,0;0;94,8;97,0;5602,7;2101,3;8 239;88,0;100,0;4;94,1;0,9
2021;podlaskie;PL2002;strefa podlaska;PdAugustowUz;O3;1g;48,6;0,0;121,0;0;98,3;98,4;7417,9;2452,3;8 536;95,0;100,0;5;97,4;1,0
2021;podlaskie;PL2002;strefa podlaska;PdBorsukowiz;O3;1g;48,9;0,0;127,0;0;102,1;103,3;8371,9;3205,6;8 124;99,0;86,0;6;92,7;1,2
2021;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczkow;O3;1g;46,0;0,2;129,4;0;88,4;88,5;4093,8;1424,8;8 693;99,0;100,0;6;99,2;1,0
2021;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPorebsk;O3;1g;53,7;0,4;143,5;1;100,6;100,6;6668,2;2697,6;8 747;100,0;100,0;6;99,9;1,0
2021;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdySzafran;O3;1g;54,1;1,7;145,0;3;96,6;97,1;7362,6;2510,0;8 458;99,0;95,0;6;96,6;1,1
2021;pomorskie;PL2202;strefa pomorska;PmLebaRabka1;O3;1g;63,1;0,1;171,1;13;112,3;112,3;15889,6;4673,6;8 740;100,0;100,0;6;99,8;1,0
2021;pomorskie;PL2202;strefa pomorska;PmLebMalczew;O3;1g;50,8;1,6;158,5;8;103,7;104,0;12376,5;3204,2;8 536;98,0;97,0;6;97,4;1,0
2021;pomorskie;PL2202;strefa pomorska;PmLinieKosci;O3;1g;67,6;3,8;163,5;26;121,2;121,2;25655,4;6388,2;8 716;99,0;100,0;6;99,5;1,0
2021;pomorskie;PL2202;strefa pomorska;PmMalMickiew;O3;1g;44,9;0,9;134,6;3;87,5;87,5;3447,9;1232,8;8 658;100,0;98,0;6;98,8;1,0
2021;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;O3;1g;44,7;0,0;152,6;6;99,9;99,9;9124,0;2346,3;8 717;99,0;100,0;6;99,5;1,0
2021;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabroTysia;O3;1g;42,3;0,6;154,9;8;106,7;107,1;13741,3;3358,0;8 444;95,0;98,0;4;96,4;1,0
2021;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoKossut;O3;1g;42,0;1,1;150,7;5;107,5;107,5;10869,0;3207,8;8 654;98,0;100,0;5;98,8;1,0
2021;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;O3;1g;45,2;0,7;179,5;19;115,8;115,8;17099,6;4145,3;8 747;100,0;100,0;6;99,9;1,0
2021;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;O3;1g;46,6;0,6;178,9;16;113,0;114,1;16814,5;4120,8;8 450;99,0;93,0;6;96,5;1,1
2021;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielKossak;O3;1g;53,8;1,9;152,3;7;110,8;110,8;14944,2;4195,8;8 729;99,0;100,0;6;99,6;1,0
2021;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;O3;1g;48,7;0,6;162,6;7;109,2;110,4;14133,6;3767,9;8 653;100,0;98,0;6;98,8;1,0
2021;?l?skie;PL2405;strefa ?l?ska;SlGoczaUzdroMOB;O3;1g;47,7;0,6;169,2;13;114,3;114,3;15227,0;3978,6;8 734;100,0;100,0;6;99,7;1,0
2021;?l?skie;PL2405;strefa ?l?ska;SlUstronSana;O3;1g;57,5;0,7;148,3;6;111,4;111,4;14258,0;4248,0;8 674;99,0;99,0;6;99,0;1,0
2021;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;O3;1g;46,6;0,6;157,6;10;108,2;109,0;14197,6;3756,5;8 657;100,0;98,0;6;98,8;1,0
2021;?l?skie;PL2405;strefa ?l?ska;SlZlotPotLes;O3;1g;55,3;0,7;150,0;13;115,7;116,0;16990,2;4500,3;8 609;97,0;100,0;5;98,3;1,0
2021;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielTargow;O3;1g;45,0;0,0;141,0;4;107,9;108,1;12707,1;3288,5;8 574;97,0;99,0;5;97,9;1,0
2021;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkNowiParkow;O3;1g;47,2;0,0;150,5;6;109,1;109,1;13371,9;3667,8;8 739;100,0;100,0;6;99,8;1,0
2021;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkSandZielnaMOB;O3;1g;55,6;0,3;138,8;2;104,4;104,7;12298,4;3794,1;8 643;99,0;98,0;6;98,7;1,0
2021;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;O3;1g;50,1;0,2;138,9;2;99,8;101,5;8372,6;2687,1;8 579;99,0;97,0;6;97,9;1,0
2021;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;O3;1g;51,1;1,8;130,8;2;101,2;101,2;8410,9;2725,5;8 747;100,0;100,0;6;99,9;1,0
2021;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmElkStadion;O3;1g;56,0;0,2;140,0;4;107,2;107,2;12108,9;3562,7;8 741;100,0;100,0;6;99,8;1,0
2021;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;O3;1g;54,9;2,1;128,8;0;101,2;101,2;8607,2;2830,8;8 679;100,0;98,0;6;99,1;1,0
2021;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrPilsud;O3;1g;50,4;1,8;147,8;4;100,8;101,1;9717,1;2733,2;8 627;98,0;99,0;6;98,5;1,0
2021;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmPuszczaBor;O3;1g;52,2;0,0;132,2;0;99,5;100,1;7008,4;2538,7;8 689;99,0;99,0;6;99,2;1,0
2021;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;O3;1g;42,6;0,0;146,7;4;101,4;101,4;8423,6;2417,6;8 708;99,0;100,0;6;99,4;1,0
2021;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;O3;1g;50,8;0,5;146,3;6;105,4;105,4;10714,2;3340,7;8 728;99,0;100,0;6;99,6;1,0
2021;wielkopolskie;PL3003;strefa wielkopolska;WpBoroDrapal;O3;1g;46,3;0,1;144,5;7;103,9;103,9;10536,1;2828,2;8 704;99,0;100,0;6;99,4;1,0
2021;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;O3;1g;47,3;0,5;136,0;1;95,3;95,3;5602,5;2165,3;8 720;100,0;99,0;6;99,5;1,0
2021;wielkopolskie;PL3003;strefa wielkopolska;WpPiaskiKrzy;O3;1g;49,7;0,1;159,9;11;107,2;107,2;13625,2;3489,1;8 744;100,0;100,0;6;99,8;1,0
2021;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczAndrze;O3;1g;55,4;4,0;158,8;12;102,4;102,4;11779,3;3524,0;8 757;100,0;100,0;6;100,0;1,0
2021;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszChopin;O3;1g;54,9;0,4;155,7;6;106,3;106,3;11019,9;3294,9;8 735;100,0;100,0;6;99,7;1,0
2021;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpWiduBulRyb;O3;1g;50,2;0,5;147,3;4;99,3;102,4;8673,5;2374,9;8 671;100,0;98,0;6;99,0;1,0
2022;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocBartni;O3;1g;51,6;1,2;170,5;26;121,8;121,8;21170,7;5376,2;8 663;99,0;98,0;6;98,9;1,0
2022;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;O3;1g;47,2;0,0;161,9;11;108,8;110,3;15233,7;3833,0;8 602;97,0;100,0;4;98,2;1,0
2022;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;O3;1g;47,6;0,5;164,9;18;112,5;114,6;15770,9;4344,4;8 605;99,0;97,0;6;98,2;1,0
2022;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;O3;1g;49,8;0,0;147,5;12;112,2;113,2;15892,5;4441,3;8 612;99,0;98,0;6;98,3;1,0
2022;dolno?l?skie;PL0204;strefa dolno?l?ska;DsCzerStraza;O3;1g;74,2;0,1;158,3;29;122,7;122,7;18291,6;6514,9;8 656;99,0;98,0;6;98,8;1,0
2022;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;O3;1g;50,9;0,0;175,5;24;119,9;119,9;19680,7;5369,5;8 705;99,0;100,0;6;99,4;1,0
2022;dolno?l?skie;PL0204;strefa dolno?l?ska;DsKlodzSzkol;O3;1g;45,5;0,0;163,1;17;114,8;115,7;16384,0;4755,3;8 611;99,0;98,0;6;98,3;1,0
2022;dolno?l?skie;PL0204;strefa dolno?l?ska;DsOlawZolnAK;O3;1g;50,5;0,0;170,3;22;116,3;117,9;17412,4;4785,4;8 534;98,0;97,0;5;97,4;1,0
2022;dolno?l?skie;PL0204;strefa dolno?l?ska;DsOsieczow21;O3;1g;53,4;0,0;167,7;31;125,3;125,3;22939,3;6330,2;8 684;99,0;99,0;6;99,1;1,0
2022;dolno?l?skie;PL0204;strefa dolno?l?ska;DsSniezkaObs;O3;1g;63,5;0,1;166,5;15;115,6;116,6;10858,7;5428,2;8 204;94,0;94,0;3;93,7;1,0
2022;dolno?l?skie;PL0204;strefa dolno?l?ska;DsTrzebniMaj;O3;1g;51,9;0,0;164,6;21;114,8;114,8;15377,8;4013,2;8 699;99,0;99,0;6;99,3;1,0
2022;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;O3;1g;44,9;0,0;149,3;3;99,4;101,0;7331,2;2838,7;8 604;100,0;96,0;6;98,2;1,0
2022;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruDziewu;O3;1g;50,8;0,3;156,0;4;107,6;107,6;7723,0;4029,1;8 744;100,0;100,0;6;99,8;1,0
2022;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclKalis;O3;1g;48,7;0,0;137,4;4;106,0;106,0;9852,5;3721,2;8 731;100,0;99,0;6;99,7;1,0
