"Kod";"Nazwa";"Rodzaje zanieczyszczeń";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek węgla";"2021";9945835;"t/r";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek węgla";"2022";9473809;"t/r";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"1996";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"1997";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"1998";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"1999";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2000";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2001";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2002";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2003";17,2;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2004";15,2;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2005";14,3;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2006";15,3;"kg";"M";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2007";13,7;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2008";11,7;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2009";10,7;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2010";11,0;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2011";9,5;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2012";9,8;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2013";9,2;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2014";8,0;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2015";8,6;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2016";7,3;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2017";6,0;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2018";5,2;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2019";4,1;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2020";3,4;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2021";3,3;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2022";3,3;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"1996";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"1997";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"1998";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"1999";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2000";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2001";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2002";;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2003";7,1;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2004";7,0;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2005";6,8;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2006";6,5;"kg";"M";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2007";7,2;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2008";6,2;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2009";5,8;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2010";6,5;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2011";6,1;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2012";6,0;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2013";6,1;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2014";5,7;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2015";5,9;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2016";5,9;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2017";5,4;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2018";4,9;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2019";4,4;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2020";4,2;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2021";4,4;"kg";"";
0400000;"KUJAWSKO-POMORSKIE";"tlenki azotu na 1 mieszkańca";"2022";4,2;"kg";"";
0600000;"LUBELSKIE";"ogółem";"1996";;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"1997";;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"1998";5749648;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"1999";5154132;"t/r";"M";
0600000;"LUBELSKIE";"ogółem";"2000";4574578;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2001";4292741;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2002";5203813;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2003";5127952;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2004";5287938;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2005";5283674;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2006";5078586;"t/r";"M";
0600000;"LUBELSKIE";"ogółem";"2007";5290923;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2008";4905337;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2009";4901838;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2010";5196066;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2011";5578811;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2012";5325389;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2013";4729178;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2014";4971179;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2015";5000206;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2016";5097023;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2017";5069724;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2018";5088064;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2019";4986509;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2020";4938518;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2021";4927096;"t/r";"";
0600000;"LUBELSKIE";"ogółem";"2022";5787664;"t/r";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"1996";;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"1997";;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"1998";;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"1999";;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2000";;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2001";;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2002";;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2003";204,19;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2004";210,56;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2005";210,33;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2006";202,16;"t";"M";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2007";210,61;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2008";195,26;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2009";195,12;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2010";206,83;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2011";222,07;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2012";211,98;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2013";188,25;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2014";197,88;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2015";199,04;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2016";202,89;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2017";201,80;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2018";202,53;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2019";198,48;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2020";196,57;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2021";196,12;"t";"";
0600000;"LUBELSKIE";"emisja ogółem na km2";"2022";230,38;"t";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"1996";67065;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"1997";59494;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"1998";51832;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"1999";44349;"t/r";"M";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2000";40898;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2001";37795;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2002";38908;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2003";37156;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2004";38283;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2005";38309;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2006";37051;"t/r";"M";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2007";38553;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2008";32973;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2009";33021;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2010";32987;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2011";33825;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2012";32580;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2013";26116;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2014";26537;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2015";21508;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2016";19900;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2017";20487;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2018";20399;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2019";18020;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2020";17093;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2021";15968;"t/r";"";
0600000;"LUBELSKIE";"ogółem (bez dwutlenku węgla)";"2022";16662;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"1996";;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"1997";;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"1998";5697816;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"1999";5109783;"t/r";"M";
0600000;"LUBELSKIE";"dwutlenek węgla";"2000";4533680;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2001";4254946;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2002";5164905;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2003";5090796;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2004";5249655;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2005";5245365;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2006";5041535;"t/r";"M";
0600000;"LUBELSKIE";"dwutlenek węgla";"2007";5252370;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2008";4872364;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2009";4868817;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2010";5163079;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2011";5544986;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2012";5292809;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2013";4703062;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2014";4944642;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2015";4978698;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2016";5077123;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2017";5049237;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2018";5067665;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2019";4968489;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2020";4921425;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2021";4911128;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek węgla";"2022";5771002;"t/r";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"1996";;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"1997";;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"1998";;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"1999";;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2000";;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2001";;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2002";;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2003";8,5;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2004";8,7;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2005";8,8;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2006";8,6;"kg";"M";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2007";8,7;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2008";7,2;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2009";6,9;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2010";6,0;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2011";6,4;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2012";5,9;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2013";4,6;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2014";4,5;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2015";2,8;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2016";2,0;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2017";2,2;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2018";2,8;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2019";2,1;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2020";1,6;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2021";1,9;"kg";"";
0600000;"LUBELSKIE";"dwutlenek siarki na 1 mieszkańca";"2022";2,6;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"1996";;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"1997";;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"1998";;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"1999";;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2000";;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2001";;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2002";;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2003";4,6;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2004";5,1;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2005";5,0;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2006";4,5;"kg";"M";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2007";4,9;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2008";4,4;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2009";3,9;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2010";4,0;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2011";4,2;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2012";4,0;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2013";3,5;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2014";3,7;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2015";3,2;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2016";2,9;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2017";3,0;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2018";2,9;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2019";2,6;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2020";2,6;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2021";2,7;"kg";"";
0600000;"LUBELSKIE";"tlenki azotu na 1 mieszkańca";"2022";2,7;"kg";"";
0800000;"LUBUSKIE";"ogółem";"1996";;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"1997";;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"1998";1952856;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"1999";1995381;"t/r";"M";
0800000;"LUBUSKIE";"ogółem";"2000";1797363;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2001";1940436;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2002";1519292;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2003";1785783;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2004";2110630;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2005";2189278;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2006";2214912;"t/r";"M";
0800000;"LUBUSKIE";"ogółem";"2007";2019075;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2008";1842330;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2009";1952442;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2010";2080915;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2011";2089620;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2012";2054163;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2013";2009504;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2014";2009116;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2015";2000096;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2016";2184225;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2017";2194203;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2018";2243861;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2019";3319983;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2020";2062448;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2021";2341242;"t/r";"";
0800000;"LUBUSKIE";"ogółem";"2022";2053234;"t/r";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"1996";;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"1997";;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"1998";;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"1999";;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2000";;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2001";;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2002";;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2003";127,66;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2004";150,88;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2005";156,50;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2006";158,34;"t";"M";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2007";144,34;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2008";131,71;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2009";139,58;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2010";148,76;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2011";149,39;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2012";146,85;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2013";143,66;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2014";143,63;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2015";142,99;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2016";156,15;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2017";156,86;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2018";160,41;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2019";237,35;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2020";147,44;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2021";167,38;"t";"";
0800000;"LUBUSKIE";"emisja ogółem na km2";"2022";146,79;"t";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"1996";32779;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"1997";33770;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"1998";31969;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"1999";26490;"t/r";"M";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2000";23007;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2001";21511;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2002";21114;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2003";26937;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2004";33486;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2005";32866;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2006";36714;"t/r";"M";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2007";36599;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2008";29151;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2009";26146;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2010";28136;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2011";23143;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2012";24032;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2013";23662;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2014";23319;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2015";18811;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2016";8939;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2017";8712;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2018";8957;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2019";9449;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2020";7297;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2021";7819;"t/r";"";
0800000;"LUBUSKIE";"ogółem (bez dwutlenku węgla)";"2022";6928;"t/r";"";
0800000;"LUBUSKIE";"dwutlenek węgla";"1996";;"t/r";"";
0800000;"LUBUSKIE";"dwutlenek węgla";"1997";;"t/r";"";
0800000;"LUBUSKIE";"dwutlenek węgla";"1998";1920887;"t/r";"";
0800000;"LUBUSKIE";"dwutlenek węgla";"1999";1968891;"t/r";"M";
0800000;"LUBUSKIE";"dwutlenek węgla";"2000";1774356;"t/r";"";
0800000;"LUBUSKIE";"dwutlenek węgla";"2001";1918925;"t/r";"";
0800000;"LUBUSKIE";"dwutlenek węgla";"2002";1498178;"t/r";"";
0800000;"LUBUSKIE";"dwutlenek węgla";"2003";1758846;"t/r";"";
0800000;"LUBUSKIE";"dwutlenek węgla";"2004";2077144;"t/r";"";
0800000;"LUBUSKIE";"dwutlenek węgla";"2005";2156412;"t/r";"";
