"Kod";"Nazwa";"Rodzaje źródeł";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2023";;"GWh";"n";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2000";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2001";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2002";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2003";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2004";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2005";850,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2006";791,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2007";921,2;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2008";885,0;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2009";1084,3;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2010";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2011";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2012";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2013";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2014";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2015";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2016";2175,9;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2017";2585,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2018";2154,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2019";2323,0;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2020";2435,3;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2021";2550,4;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2022";2735,9;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2023";;"GWh";"n";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2000";905,2;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2001";970,0;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2002";951,0;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2003";683,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2004";819,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2005";833,1;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2006";764,2;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2007";876,5;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2008";810,2;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2009";921,9;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2010";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2011";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2012";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2013";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2014";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2015";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2016";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2017";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2018";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2019";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2020";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2021";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2022";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie wodne";"2023";;"GWh";"n";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2000";1729,4;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2001";1750,1;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2002";1945,0;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2003";2183,5;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2004";2165,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2005";2138,6;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2006";2010,3;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2007";1986,6;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2008";1754,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2009";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2010";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2011";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2012";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2013";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2014";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2015";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2016";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2017";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2018";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2019";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2020";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2021";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2022";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2023";;"GWh";"n";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2000";755,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2001";750,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2002";947,0;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2003";1052,5;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2004";1105,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2005";1120,2;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2006";1030,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2007";1021,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2008";722,4;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2009";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2010";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2011";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2012";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2013";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2014";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2015";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2016";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2017";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2018";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2019";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2020";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2021";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2022";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2023";;"GWh";"n";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2000";973,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2001";999,4;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2002";998,0;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2003";1131,0;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2004";1059,9;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2005";1018,4;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2006";979,6;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2007";964,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2008";1032,4;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2009";1111,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2010";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2011";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2012";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2013";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2014";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2015";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2016";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2017";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2018";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2019";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2020";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2021";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2022";0,0;"GWh";"x";
0400000;"KUJAWSKO-POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2023";;"GWh";"n";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2000";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2001";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2002";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2003";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2004";;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2005";1197,9;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2006";1178,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2007";1362,6;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2008";1269,2;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2009";1528,1;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2010";2098,2;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2011";2063,3;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2012";1865,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2013";2148,1;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2014";2212,6;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2015";2558,2;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2016";3090,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2017";3699,7;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2018";3311,2;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2019";3520,8;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2020";3694,0;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2021";3795,5;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2022";3912,6;"GWh";"";
0400000;"KUJAWSKO-POMORSKIE";"z odnawialnych nośników energii";"2023";;"GWh";"n";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2000";;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2001";;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2002";;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2003";;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2004";;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2005";40,1;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2006";42,1;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2007";46,9;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2008";48,1;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2009";51,8;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2010";59,0;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2011";60,5;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2012";58,7;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2013";63,1;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2014";65,8;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2015";68,6;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2016";58,7;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2017";51,4;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2018";48,7;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2019";45,5;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2020";45,4;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2021";46,6;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2022";54,6;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2023";;"%";"n";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2000";;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2001";;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2002";;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2003";42,8;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2004";43,0;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2005";43,6;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2006";40,5;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2007";39,1;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2008";35,2;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2009";40,2;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2010";48,0;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2011";44,4;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2012";41,9;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2013";45,6;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2014";44,7;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2015";47,5;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2016";63,7;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2017";86,1;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2018";79,5;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2019";91,7;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2020";96,7;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2021";96,3;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2022";83,7;"%";"";
0400000;"KUJAWSKO-POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2023";;"%";"n";
0600000;"LUBELSKIE";"ogółem";"2000";633,0;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2001";699,4;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2002";2066,0;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2003";2143,1;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2004";2306,4;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2005";2301,6;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2006";1953,4;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2007";1685,0;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2008";1797,6;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2009";1780,1;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2010";1925,0;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2011";2030,9;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2012";2100,7;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2013";1257,9;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2014";1239,9;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2015";1803,0;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2016";2376,0;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2017";2221,8;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2018";2066,8;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2019";2443,6;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2020";2723,8;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2021";2271,2;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2022";1901,5;"GWh";"";
0600000;"LUBELSKIE";"ogółem";"2023";;"GWh";"n";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2000";;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2001";;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2002";;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2003";;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2004";;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2005";9,1;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2006";15,5;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2007";20,7;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2008";35,8;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2009";16,0;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2010";0,0;"GWh";"x";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2011";0,0;"GWh";"x";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2012";0,0;"GWh";"x";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2013";0,0;"GWh";"x";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2014";0,0;"GWh";"x";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2015";0,0;"GWh";"x";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2016";444,7;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2017";475,0;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2018";420,7;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2019";521,3;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2020";551,7;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2021";647,9;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2022";932,6;"GWh";"";
0600000;"LUBELSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2023";;"GWh";"n";
0600000;"LUBELSKIE";"elektrownie wodne";"2000";3,8;"GWh";"";
